DATE,SST(K),SST(degC),CW(degC),DelT
9/3/2020,301.913955113591,28.913955113591,9,19.913955113591
9/4/2020,301.798366935301,28.798366935301,9,19.798366935301
9/5/2020,302.07126780502,29.07126780502,9,20.07126780502
9/6/2020,301.93481737016,28.93481737016,9,19.93481737016
9/7/2020,301.77976005782,28.77976005782,9,19.77976005782
9/8/2020,301.517572238771,28.517572238771,9,19.517572238771
9/9/2020,301.511369946278,28.511369946278,9,19.511369946278
9/10/2020,301.484869241987,28.484869241987,9,19.484869241987
9/11/2020,301.2598951779,28.2598951779,9,19.2598951779
9/12/2020,301.277374365837,28.277374365837,9,19.277374365837
9/13/2020,301.333758843051,28.333758843051,9,19.333758843051
9/14/2020,301.362514926431,28.362514926431,9,19.362514926431
9/15/2020,301.372100287557,28.372100287557,9,19.372100287557
9/16/2020,301.405930973886,28.405930973886,9,19.405930973886
9/17/2020,301.37548335619,28.37548335619,9,19.37548335619
9/18/2020,301.655714207947,28.655714207947,9,19.655714207947
9/19/2020,301.500656895607,28.500656895607,9,19.500656895607
9/20/2020,301.431303988633,28.431303988633,9,19.431303988633
9/21/2020,301.269480539027,28.269480539027,9,19.269480539027
9/22/2020,301.385632562089,28.385632562089,9,19.385632562089
9/23/2020,301.312896586482,28.312896586482,9,19.312896586482
9/24/2020,301.114423226686,28.114423226686,9,19.114423226686
9/25/2020,301.189978426154,28.189978426154,9,19.189978426154
9/26/2020,301.362514926431,28.362514926431,9,19.362514926431
9/27/2020,301.313460431254,28.313460431254,9,19.313460431254
9/28/2020,301.489943844936,28.489943844936,9,19.489943844936
9/29/2020,301.475847725633,28.475847725633,9,19.475847725633
9/30/2020,301.475847725633,28.475847725633,9,19.475847725633
10/1/2020,301.591435903923,28.591435903923,9,19.591435903923
10/2/2020,301.586361300973,28.586361300973,9,19.586361300973
10/3/2020,301.763408559428,28.763408559428,9,19.763408559428
10/4/2020,301.637671175239,28.637671175239,9,19.637671175239
